Date,Open,High,Low,Close,Volume,fng_score,avg_sentiment,news_count,price_change,rsi,volatility_7d,sentiment_sma3,price_change_lag1,sentiment_lag1,Cluster,Risk_Level
2022-07-01,19820.470703125,20632.671875,19073.708984375,19269.3671875,30767551159,11,0.16552326207359633,24,-0.02604834458398897,42.11069936640309,0.013038392311775192,-0.05593436636230276,-0.01588223750298734,-0.18133105473084885,0,Low Risk
2022-07-02,19274.8359375,19371.748046875,19027.08203125,19242.255859375,18100418740,14,0.018865031855446968,7,-0.0014069651515379311,51.81376290903585,0.008596142048749353,0.0010190797327314465,-0.02604834458398897,0.16552326207359633,0,Low Risk
2022-07-03,19242.095703125,19558.26953125,18966.951171875,19297.076171875,16390821947,11,0.21693271398544312,8,0.002848954556089245,36.66772246097362,0.010472679876369097,0.13377366930482879,-0.0014069651515379311,0.018865031855446968,0,Low Risk
2022-07-04,19297.314453125,20258.748046875,19063.06640625,20231.26171875,21594638208,14,-0.08894839882850647,18,0.04841073013105235,46.711254504742556,0.0250589499089358,0.04894978233746117,0.002848954556089245,0.21693271398544312,0,Low Risk
2022-07-05,20225.353515625,20635.466796875,19341.232421875,20190.115234375,26715546990,19,-0.015292128790979805,23,-0.0020338071321012174,45.293254277342406,0.023675911264978054,0.03756406212198558,0.04841073013105235,-0.08894839882850647,0,Low Risk
2022-07-06,20194.619140625,20595.529296875,19823.51171875,20548.24609375,24598943708,18,-0.11966279480192399,18,0.017737930428710857,55.43427814725843,0.02423318754166263,-0.07463444080713678,-0.0020338071321012174,-0.015292128790979805,0,Low Risk
2022-07-07,20547.814453125,21771.81640625,20296.103515625,21637.587890625,25814972520,18,-0.057250690731135284,22,0.053013857820514154,55.35208534961466,0.028689540689410677,-0.06406853810801307,0.017737930428710857,-0.11966279480192399,0,Low Risk
2022-07-08,21637.154296875,22314.94140625,21257.453125,21731.1171875,49899834488,20,0.306818577376279,22,0.004322538045727464,54.894835045950096,0.02360820282210315,0.0433016972810732,0.053013857820514154,-0.057250690731135284,0,Low Risk
2022-07-09,21716.828125,21877.138671875,21445.95703125,21592.20703125,29641127858,24,0.4400704238149855,9,-0.006392223420980114,50.90408945599016,0.0243394678282351,0.22987943682004305,0.004322538045727464,0.306818577376279,0,Low Risk
2022-07-10,21591.080078125,21591.080078125,20727.123046875,20860.44921875,28688807249,24,0.2854873538017273,7,-0.03388990349346599,48.40395896647164,0.03092923401085459,0.34412545166433056,-0.006392223420980114,0.4400704238149855,1,Medium Risk
2022-07-11,20856.353515625,20856.353515625,19924.5390625,19970.556640625,24150249025,22,-0.1314348466694355,16,-0.04265931997884009,43.43407654588569,0.03199771765502936,0.19804097698242573,-0.03388990349346599,0.2854873538017273,2,High Risk
2022-07-12,19970.474609375,20043.4453125,19308.53125,19323.9140625,25810220018,16,-0.2896033630651586,17,-0.03237979740682695,42.04950449089113,0.03408333051476513,-0.04518361864428897,-0.04265931997884009,-0.1314348466694355,2,High Risk
2022-07-13,19325.97265625,20223.052734375,18999.953125,20212.07421875,33042430345,15,0.033736997529080034,19,0.04596171114078618,50.80295928859101,0.03868383912021947,-0.12910040406850473,-0.03237979740682695,-0.2896033630651586,2,High Risk
2022-07-14,20211.466796875,20789.89453125,19689.2578125,20569.919921875,31158743333,18,0.13319672556484446,17,0.017704551212910147,55.80177791555147,0.03209937132396295,-0.0408898799904114,0.04596171114078618,0.033736997529080034,0,Low Risk
2022-07-15,20573.15625,21138.244140625,20397.0,20836.328125,25905575359,15,0.2673744797706604,15,0.012951348577769028,62.02047491936248,0.032754965282633296,0.1447694009548616,0.017704551212910147,0.13319672556484446,0,Low Risk
2022-07-16,20834.103515625,21514.404296875,20518.8984375,21190.31640625,24302954056,21,0.0005120464733668895,7,0.01698899533192111,64.23030620196735,0.033826883669488154,0.1336944172696239,0.012951348577769028,0.2673744797706604,1,Medium Risk
2022-07-17,21195.041015625,21600.640625,20778.1796875,20779.34375,22927802083,24,0.2865006497928074,7,-0.01939436147960416,60.29222101041345,0.031954670658432945,0.18479572534561153,0.01698899533192111,0.0005120464733668895,0,Low Risk
2022-07-18,20781.912109375,22633.033203125,20781.912109375,22485.689453125,39974475562,20,0.19171654636209662,22,0.08211740099467768,64.137760572513,0.038417353962985935,0.15957641420942362,-0.01939436147960416,0.2865006497928074,2,High Risk
2022-07-19,22467.849609375,23666.962890625,21683.40625,23389.43359375,48765202697,30,0.2908144277684829,17,0.0401919693193753,68.10456019556737,0.031884811702235644,0.2563438746411289,0.08211740099467768,0.19171654636209662,1,Medium Risk
2022-07-20,23393.19140625,24196.818359375,23009.94921875,23231.732421875,42932549127,31,0.46233253015412223,18,-0.006742410894342465,65.5379946318264,0.033154427094901774,0.31495450142823384,0.0401919693193753,0.2908144277684829,1,Medium Risk
2022-07-21,23233.201171875,23388.322265625,22431.1484375,23164.62890625,33631012204,34,0.05795509435913781,22,-0.0028884421706671937,60.02916474360142,0.03434090690379597,0.2703673507605809,-0.006742410894342465,0.46233253015412223,1,Medium Risk
2022-07-22,23163.751953125,23671.927734375,22603.416015625,22714.978515625,31421555646,33,0.02086852788925168,15,-0.01941107679491816,56.172958569831664,0.03713624828261827,0.18038538413417057,-0.0028884421706671937,0.05795509435913781,0,Low Risk
2022-07-23,22706.984375,22977.2109375,22002.91015625,22465.478515625,24021799169,31,0.060984879732132014,2,-0.010983941711781742,55.404099726045146,0.038124876076908204,0.04660283399350713,-0.01941107679491816,0.02086852788925168,2,High Risk
2022-07-24,22465.509765625,22974.001953125,22306.83984375,22609.1640625,23565495303,30,-0.3645807862281799,5,0.006395837363315726,61.67110738010074,0.03611873167534361,-0.09424245953559877,-0.010983941711781742,0.060984879732132014,0,Low Risk
2022-07-25,22607.15625,22649.12109375,21361.642578125,21361.701171875,35574561406,30,-0.18740445002913475,16,-0.05517510011323534,58.86168394713242,0.02861883761673495,-0.16366678550839425,0.006395837363315726,-0.3645807862281799,0,Low Risk
2022-07-26,21361.12109375,21361.12109375,20776.81640625,21239.75390625,28624673855,26,-0.4134085554825632,19,-0.005708686992848544,63.07826989412696,0.019970413087000285,-0.32179793057995937,-0.05517510011323534,-0.18740445002913475,0,Low Risk
2022-07-27,21244.169921875,22986.529296875,21070.806640625,22930.548828125,31758955233,28,0.14274087122508455,14,0.0796052030234431,66.72464811596738,0.04072474500335716,-0.15269071142887117,-0.005708686992848544,-0.4134085554825632,0,Low Risk
2022-07-28,22933.640625,24110.470703125,22722.265625,23843.88671875,40212386158,32,0.1848437597877101,19,0.0398306162434614,68.85351589344131,0.04352802480112049,-0.028607974823256232,0.0796052030234431,0.14274087122508455,1,Medium Risk
2022-07-29,23845.212890625,24294.787109375,23481.173828125,23804.6328125,35887249746,39,0.01962733641266825,16,-0.0016462880701044735,67.5525326791724,0.04237450441608968,0.11573732247515427,0.0398306162434614,0.1848437597877101,1,Medium Risk
2022-07-30,23796.818359375,24572.580078125,23580.5078125,23656.20703125,28148218301,42,0.499119833111763,4,-0.006235163651508224,64.94492611439213,0.042066646002675984,0.23453030977071374,-0.0016462880701044735,0.01962733641266825,1,Medium Risk
2022-07-31,23652.0703125,24121.642578125,23275.703125,23336.896484375,23553591896,39,0.5994985938072205,5,-0.013497960448739299,65.67461433731279,0.04286943172703314,0.3727485877772172,-0.006235163651508224,0.499119833111763,1,Medium Risk
2022-08-01,23336.71875,23464.787109375,22890.796875,23314.19921875,25849159141,33,0.2347407102584839,15,-0.0009725914343493569,56.39813900620904,0.03412723838321148,0.44445304572582245,-0.013497960448739299,0.5994985938072205,1,Medium Risk
2022-08-02,23308.43359375,23415.041015625,22710.083984375,22978.1171875,28389250717,31,-0.11306479748557596,17,-0.014415336683737068,46.51837082886958,0.035070642749517884,0.2403915021933761,-0.0009725914343493569,0.2347407102584839,0,Low Risk
2022-08-03,22981.302734375,23578.650390625,22747.8359375,22846.5078125,26288169966,34,-0.13100371190479826,21,-0.0057275961266136655,46.72476030396536,0.018487832007282816,-0.0031092663772968507,-0.014415336683737068,-0.11306479748557596,0,Low Risk
2022-08-04,22848.21484375,23198.009765625,22485.701171875,22630.95703125,25120229769,30,0.2323726018269857,12,-0.009434736504108754,45.57435262516496,0.0053089292891937276,-0.0038986358544629194,-0.0057275961266136655,-0.13100371190479826,0,Low Risk
2022-08-05,22626.833984375,23422.828125,22612.177734375,23289.314453125,28881249043,31,0.1275468866030375,15,0.029091011085651708,54.603514739513024,0.014909544340946311,0.07630525884174157,-0.009434736504108754,0.2323726018269857,0,Low Risk
2022-08-06,23291.423828125,23326.5625,22961.279296875,22961.279296875,15978259885,31,-0.1417765787669591,7,-0.014085221654344782,53.924616443532216,0.015475508153025185,0.07271430322102129,0.029091011085651708,0.1275468866030375,0,Low Risk
2022-08-07,22963.505859375,23359.009765625,22894.556640625,23175.890625,15886817043,30,0.0006290525197983066,4,0.009346662498644243,54.43623203118407,0.015583754485894804,-0.004533546548041167,-0.014085221654344782,-0.1417765787669591,0,Low Risk
2022-08-08,23179.52734375,24203.689453125,23176.546875,23809.486328125,28575544847,30,0.14260754585266114,15,0.02733856978257987,71.1980495844508,0.018882100170913126,0.00048667320183337637,0.009346662498644243,0.0006290525197983066,0,Low Risk
2022-08-09,23811.484375,23898.615234375,22982.0,23164.318359375,23555719219,42,0.49819386818192224,11,-0.02709709734425869,65.28201038655052,0.021302591162161988,0.21381015551812718,0.02733856978257987,0.14260754585266114,1,Medium Risk
2022-08-10,23162.8984375,24127.4140625,22771.51953125,23947.642578125,32837431722,31,0.28057111685092634,13,0.033815983988709775,59.43612848233933,0.024164619829985304,0.3071241769618365,-0.02709709734425869,0.49819386818192224,1,Medium Risk
2022-08-11,23948.345703125,24822.62890625,23900.99609375,23957.529296875,37127036580,41,0.21031345427036285,16,0.00041284726535173455,51.26666187736336,0.02332051823574482,0.3296928131010704,0.033815983988709775,0.28057111685092634,1,Medium Risk
2022-08-12,23957.203125,24412.56640625,23657.265625,24402.818359375,27265804688,42,0.2036108672618866,14,0.018586602023192844,56.113986844600596,0.022071978507084086,0.23149847946105853,0.00041284726535173455,0.21031345427036285,1,Medium Risk
2022-08-13,24402.1875,24860.05078125,24346.115234375,24424.068359375,22987346289,46,0.7120754974228996,7,0.0008708010561344626,58.0576997254834,0.02035915873509422,0.3753332729850496,0.018586602023192844,0.2036108672618866,1,Medium Risk
2022-08-14,24429.056640625,24974.9140625,24206.259765625,24319.333984375,22994133555,47,-0.6789398789405823,1,-0.004288162539464846,60.79556234327368,0.020967982160176035,0.07891549524806789,0.0008708010561344626,0.7120754974228996,1,Medium Risk
2022-08-15,24318.31640625,25135.58984375,23839.775390625,24136.97265625,35123501685,45,-0.27467261041913715,14,-0.007498615226969818,58.7345932689349,0.019439993709275835,-0.0805123306456067,-0.004288162539464846,-0.6789398789405823,0,Low Risk
2022-08-16,24126.13671875,24228.416015625,23733.5,23883.291015625,27753685646,44,-0.09502984583377838,16,-0.010510085263709001,59.78047126166558,0.015990802854862173,-0.3495474450644993,-0.007498615226969818,-0.27467261041913715,0,Low Risk
2022-08-17,23881.31640625,24407.05859375,23243.353515625,23335.998046875,30931623076,41,0.1526091367006302,20,-0.02291530796119967,54.85303167553998,0.012680934544935712,-0.07236443985076185,-0.010510085263709001,-0.09502984583377838,0,Low Risk
2022-08-18,23341.0390625,23563.83203125,23177.6015625,23212.73828125,23747613147,30,-0.059985183752500094,13,-0.005281958173694035,55.875572128194584,0.012561175341309478,-0.0008019642952161662,-0.02291530796119967,0.1526091367006302,0,Low Risk
2022-08-19,23213.3125,23213.3125,20868.84765625,20877.552734375,40509610260,33,-0.6095369024710222,11,-0.10059931398792521,31.805373419344193,0.03567266822832795,-0.17230431650763078,-0.005281958173694035,-0.059985183752500094,0,Low Risk
2022-08-20,20872.841796875,21350.806640625,20856.73046875,21166.060546875,27595671000,29,0.20008763074874877,5,0.013819043648011897,36.375392365315086,0.03732121955063519,-0.15647815182492456,-0.10059931398792521,-0.6095369024710222,2,High Risk
2022-08-21,21160.392578125,21668.845703125,21103.197265625,21534.12109375,23102307723,27,0.3332029779752096,3,0.01738918520335342,37.82358711567466,0.039632308356888656,-0.025415431249021347,0.013819043648011897,0.20008763074874877,2,High Risk
2022-08-22,21531.462890625,21531.462890625,20939.18359375,21398.908203125,31666498758,29,-0.03311432525515556,16,-0.006279006699941081,30.694416375777948,0.03968119684195506,0.1667254278229342,0.01738918520335342,0.3332029779752096,2,High Risk
2022-08-23,21401.044921875,21646.203125,20955.138671875,21528.087890625,31878280659,28,-0.05164035728999546,21,0.006036741981122917,35.71533314690656,0.04056925962223833,0.08281609847668611,-0.006279006699941081,-0.03311432525515556,2,High Risk
2022-08-24,21526.455078125,21783.076171875,21195.005859375,21395.01953125,31962253368,25,0.22642228533239925,17,-0.006181150878381003,24.860766428061154,0.0404475508390148,0.047222534262415995,0.006036741981122917,-0.05164035728999546,2,High Risk
2022-08-25,21395.458984375,21789.63671875,21362.44140625,21600.904296875,31028679593,25,0.04431430167622035,18,0.009623023027591993,27.65371736746971,0.04121963004657849,0.07303207657287464,-0.006181150878381003,0.22642228533239925,2,High Risk
2022-08-26,21596.0859375,21804.908203125,20199.482421875,20260.01953125,42326789564,27,-0.23487897609409533,19,-0.06207539958496022,16.420073425460814,0.027215271589396607,0.011952536971508007,0.009623023027591993,0.04431430167622035,0,Low Risk
2022-08-27,20262.48046875,20340.775390625,19890.5234375,20041.73828125,30116729776,28,-0.5970075726509094,5,-0.010773990107132536,15.578004930680521,0.026103410033290725,-0.2625240823562615,-0.06207539958496022,-0.23487897609409533,2,High Risk
2022-08-28,20041.03515625,20139.0546875,19616.814453125,19616.814453125,24366810591,28,-0.12380550056695941,8,-0.021201944769558057,14.831957493773231,0.023966942136406006,-0.3185640164373214,-0.010773990107132536,-0.5970075726509094,0,Low Risk
2022-08-29,19615.154296875,20357.462890625,19600.78515625,20297.994140625,32637854078,24,-0.1029077548729746,19,0.03472427641744291,23.28329595867031,0.03010260877893512,-0.2745736093636146,-0.021201944769558057,-0.12380550056695941,0,Low Risk
2022-08-30,20298.611328125,20542.64453125,19617.640625,19796.80859375,34483360283,27,-0.06990615810666768,14,-0.024691382971281484,22.507916059937372,0.030104522365492943,-0.09887313784886731,0.03472427641744291,-0.1029077548729746,0,Low Risk
2022-08-31,19799.58203125,20420.990234375,19799.58203125,20049.763671875,33225232872,23,0.17647136449813844,20,0.012777568511970205,26.979962993954373,0.031485104830693195,0.0012191505061653063,-0.024691382971281484,-0.06990615810666768,2,High Risk
2022-09-01,20050.498046875,20198.390625,19653.96875,20127.140625,30182031010,20,-0.2638493895530701,15,0.0038592451457939436,28.24557992380157,0.03099447369151634,-0.05242806105386652,0.012777568511970205,0.17647136449813844,0,Low Risk
2022-09-02,20126.072265625,20401.568359375,19814.765625,19969.771484375,29123998928,25,0.06862726982902079,17,-0.007818752974256604,40.763448706758815,0.020799538120007764,-0.006250251741970363,0.0038592451457939436,-0.2638493895530701,0,Low Risk
2022-09-03,19969.71875,20037.009765625,19698.35546875,19832.087890625,23613051457,21,-0.21774543821811676,4,-0.006894600364241943,35.99723140485702,0.0205733610342469,-0.13765585264738875,-0.007818752974256604,0.06862726982902079,0,Low Risk
2022-09-04,19832.470703125,19999.689453125,19636.81640625,19986.712890625,25245861652,20,0.4998135566711426,2,0.007796708085036963,32.994806188272776,0.01874084830849214,0.11689846276068212,-0.006894600364241943,-0.21774543821811676,0,Low Risk
2022-09-05,19988.7890625,20031.16015625,19673.046875,19812.37109375,28813460025,23,0.07720871405168013,11,-0.008722884940063236,32.71346652553248,0.012604025384279094,0.11975894416823524,0.007796708085036963,0.4998135566711426,0,Low Risk
2022-09-06,19817.724609375,20155.26953125,18800.171875,18837.66796875,43403978910,22,0.11556032896041867,15,-0.04919669232863699,25.246680527377904,0.020461903908272575,0.2308608665610804,-0.008722884940063236,0.07720871405168013,0,Low Risk
2022-09-07,18837.68359375,19427.171875,18644.466796875,19290.32421875,35239757134,24,0.03416574315020912,19,0.024029314602578067,31.711185801850192,0.022594776386384782,0.07564492872076924,-0.04919669232863699,0.11556032896041867,0,Low Risk
2022-09-08,19289.94140625,19417.3515625,19076.71484375,19329.833984375,32194477850,20,-0.030320290724436448,15,0.0020481649337233954,29.677862483353096,0.022482799091768774,0.03980192712873037,0.024029314602578067,0.03416574315020912,0,Low Risk
2022-09-09,19328.140625,21439.41015625,19310.962890625,21381.15234375,48469528171,22,0.14582174590655736,14,0.10612188190716765,58.90055051243056,0.047680726976173225,0.0498890661107766,0.0020481649337233954,-0.030320290724436448,2,High Risk
2022-09-10,21376.912109375,21760.275390625,21168.72265625,21680.5390625,36913738894,28,-0.29324938853581745,6,0.014002365912589188,62.84484706496134,0.04704249788098517,-0.05924931111789892,0.10612188190716765,0.14582174590655736,1,Medium Risk
2022-09-11,21678.54296875,21770.552734375,21406.9453125,21769.255859375,34493951963,26,0.20103446245193482,5,0.004092001431295067,67.809354819943,0.04714105261245688,0.017868939940891504,0.014002365912589188,-0.29324938853581745,2,High Risk
2022-09-12,21770.1484375,22439.181640625,21603.896484375,22370.44921875,50212088965,25,0.3780786366689773,21,0.027616624254801714,67.37755836999318,0.046318671862031646,0.0952879035283648,0.004092001431295067,0.20103446245193482,2,High Risk
2022-09-13,22371.48046875,22673.8203125,20062.669921875,20296.70703125,51091116622,34,-0.046573071252732044,21,-0.09270006906083372,53.31692160314509,0.05827376790414899,0.17751334262272664,0.027616624254801714,0.3780786366689773,2,High Risk
2022-09-14,20184.5546875,20467.201171875,19793.396484375,20241.08984375,37872380889,27,-0.15029572982054484,13,-0.0027402074343571003,51.30362434156052,0.058244378505873794,0.060403278531900056,-0.09270006906083372,-0.046573071252732044,2,High Risk
2022-09-15,20242.2890625,20318.166015625,19636.734375,19701.2109375,36389011503,28,0.1532234366123493,13,-0.026672422800232853,47.2699412615987,0.05975420215689624,-0.014548454820309253,-0.0027402074343571003,-0.15029572982054484,2,High Risk
2022-09-16,19704.005859375,19870.62890625,19400.076171875,19772.583984375,30123362273,20,0.06268713250756267,16,0.003622774615297697,48.722009139356196,0.039883499021551985,0.021871613099788984,-0.026672422800232853,0.1532234366123493,2,High Risk
2022-09-17,19777.033203125,20162.53125,19777.033203125,20127.576171875,24957448100,22,-0.3049714267253876,6,0.017953757980268437,51.86262130615196,0.040312047022544636,-0.02968695253515859,0.003622774615297697,0.06268713250756267,2,High Risk
2022-09-18,20127.234375,20127.234375,19387.4921875,19419.505859375,31254779144,27,0.3642701506614685,3,-0.035179114785287124,46.65778662866065,0.04078113997821211,0.040661952147881146,0.017953757980268437,-0.3049714267253876,0,Low Risk
2022-09-19,19418.572265625,19639.48046875,18390.318359375,19544.12890625,40177002624,21,-0.589090363184611,15,0.006417415961943007,48.41009279668081,0.03772304354031763,-0.1765972130828434,-0.035179114785287124,0.3642701506614685,2,High Risk
2022-09-20,19545.591796875,19602.45703125,18813.455078125,18890.7890625,36791346508,23,0.12893570959568024,16,-0.033428956945789956,50.32732534825404,0.02140911851338524,-0.031961500975820845,0.006417415961943007,-0.589090363184611,0,Low Risk
2022-09-21,18891.283203125,19674.630859375,18290.314453125,18547.400390625,46363793975,23,0.061674110267473284,23,-0.018177571658806957,45.35971348523912,0.021331149447969926,-0.13282684777381926,-0.033428956945789956,0.12893570959568024,0,Low Risk
2022-09-22,18534.650390625,19456.91015625,18415.591796875,19413.55078125,41135767926,22,-0.011653785522167483,13,0.04669928789927913,50.473951414423695,0.029501606052952208,0.05965201144699527,-0.018177571658806957,0.061674110267473284,0,Low Risk
2022-09-23,19412.400390625,19464.671875,18617.552734375,19297.638671875,38896078052,20,0.07734705393130963,13,-0.005970680514919002,34.89416018186613,0.029434390846359713,0.04245579289220507,0.04669928789927913,-0.011653785522167483,0,Low Risk
2022-09-24,19296.990234375,19310.197265625,18861.974609375,18937.01171875,26149643168,24,0.4928594430287679,6,-0.01868762076318642,30.284024047358116,0.028303011412789153,0.18618423714596996,-0.005970680514919002,0.07734705393130963,0,Low Risk
2022-09-25,18936.310546875,19134.732421875,18696.46875,18802.09765625,23359966112,24,0.0006522387266159058,4,-0.007124358610731463,28.81757924035341,0.02573791319909409,0.19028624522889773,-0.01868762076318642,0.4928594430287679,0,Low Risk
2022-09-26,18803.900390625,19274.873046875,18721.28515625,19222.671875,44148798321,21,0.11087160385571994,13,0.022368473265013344,26.93328715206613,0.027493707076767064,0.20146109520370117,-0.007124358610731463,0.0006522387266159058,0,Low Risk
2022-09-27,19221.83984375,20338.455078125,18915.66796875,19110.546875,58571439619,20,0.05192227065563204,20,-0.005832956039052206,37.80068714716615,0.02400027355168315,0.05448203774598922,0.022368473265013344,0.11087160385571994,0,Low Risk
2022-09-28,19104.62109375,19688.34375,18553.296875,19426.720703125,53071298734,20,0.0004609127839406393,18,0.016544467837213528,42.050503005296015,0.022713619814207633,0.054418262431764126,-0.005832956039052206,0.05192227065563204,0,Low Risk
2022-09-29,19427.779296875,19589.265625,18924.353515625,19573.05078125,41037843771,22,0.032314682708067075,17,0.007532412719634118,48.644838581766514,0.014659033380657454,0.028232622049213178,0.016544467837213528,0.0004609127839406393,0,Low Risk
2022-09-30,19573.431640625,20109.849609375,19265.662109375,19431.7890625,43975248085,21,-0.33135782182216644,16,-0.0072171538473359,46.44893018341167,0.014768685712472796,-0.09952740877671966,0.007532412719634118,0.032314682708067075,0,Low Risk
2022-10-01,19431.10546875,19471.154296875,19231.08203125,19312.095703125,18719537670,20,0.2498895972967148,4,-0.0061596674907298254,41.06456652470734,0.012568703022072926,-0.016384513939128254,-0.0072171538473359,-0.33135782182216644,0,Low Risk
2022-10-02,19311.849609375,19370.30859375,18970.62109375,19044.107421875,20765955327,24,-0.3326249917348226,3,-0.013876706359042923,45.44762078001808,0.013674344718976463,-0.13803107208675816,-0.0061596674907298254,0.2498895972967148,0,Low Risk
2022-10-03,19044.068359375,19653.54296875,19025.2265625,19623.580078125,30484729489,24,0.16344304382801056,16,0.030427924155919772,50.867759057404484,0.01585031792444253,0.026902549796634184,-0.013876706359042923,-0.3326249917348226,0,Low Risk
2022-10-04,19623.583984375,20380.34375,19523.83984375,20336.84375,35887278685,20,-0.062087722122669206,16,0.036347275524413414,65.58962550198098,0.01950301827091151,-0.07708989000982715,0.030427924155919772,0.16344304382801056,0,Low Risk
2022-10-05,20335.900390625,20343.748046875,19801.80078125,20160.716796875,33223790572,25,0.18518897349184205,22,-0.008660486125090072,68.0435692460399,0.020210289700779854,0.09551476506572772,0.036347275524413414,-0.062087722122669206,0,Low Risk
2022-10-06,20161.0390625,20408.392578125,19900.087890625,19955.443359375,34711412966,26,0.302738744020462,20,-0.01018185214187517,57.1119433400749,0.021004595688506312,0.14194666512987822,-0.008660486125090072,0.18518897349184205,0,Low Risk
2022-10-07,19957.55859375,20041.0859375,19395.79296875,19546.849609375,29227315390,23,0.07318003475666048,16,-0.02047530303595302,53.03736649213164,0.022610955845321343,0.1870359174229881,-0.01018185214187517,0.302738744020462,0,Low Risk
2022-10-08,19546.328125,19601.6953125,19299.4140625,19416.568359375,16437423167,24,0.3767886161804199,5,-0.006665076603316944,56.19250633417083,0.02263864260925644,0.2509024649858474,-0.02047530303595302,0.07318003475666048,0,Low Risk
2022-10-09,19417.478515625,19542.5390625,19349.259765625,19446.42578125,16837262532,22,0.49843262135982513,4,0.0015377290838616275,58.552235896287264,0.021681209166177825,0.31613375743230177,-0.006665076603316944,0.3767886161804199,1,Medium Risk
2022-10-10,19446.416015625,19515.466796875,19102.978515625,19141.484375,27425022774,22,-0.010159301757812506,20,-0.01568110303046133,48.88826365011543,0.018845624776938175,0.2883539785941441,0.0015377290838616275,0.49843262135982513,1,Medium Risk
2022-10-11,19139.0,19241.9609375,18925.603515625,19051.41796875,28711532910,24,-0.051427725483389454,17,-0.00470529894576166,49.18540060509715,0.007214484025608829,0.14561519803954098,-0.01568110303046133,-0.010159301757812506,0,Low Risk
2022-10-12,19052.646484375,19203.19921875,19029.7578125,19157.4453125,24950173846,20,-0.09924011003403437,21,0.005565325579645286,46.06227854261835,0.00915477386445308,-0.05360904575841219,-0.00470529894576166,-0.051427725483389454,0,Low Risk
2022-10-13,19156.966796875,19453.328125,18319.822265625,19382.904296875,44219840004,20,0.11906573921442032,16,0.011768739552548313,47.28230678570491,0.011447253055052876,-0.010534032101001239,0.005565325579645286,-0.09924011003403437,0,Low Risk
2022-10-14,19382.533203125,19889.146484375,19115.408203125,19185.65625,38452356727,24,0.3386386758402774,19,-0.010176392755898878,46.53752779154609,0.009484414014928635,0.11948810167355438,0.011768739552548313,0.11906573921442032,0,Low Risk
2022-10-15,19185.4375,19212.541015625,19019.25,19067.634765625,16192235532,24,-0.2214751342932383,6,-0.0061515479500473536,46.55942850294292,0.009449854736221397,0.07874309358715306,-0.010176392755898878,0.3386386758402774,0,Low Risk
2022-10-16,19068.9140625,19389.603515625,19068.9140625,19268.09375,17988916650,24,0.6193474133809408,3,0.010513049302600663,53.21349251583334,0.010631753488173667,0.2455036516426599,-0.0061515479500473536,-0.2214751342932383,0,Low Risk
2022-10-17,19268.5625,19635.802734375,19173.333984375,19550.7578125,27472552998,20,0.1358239764258975,21,0.014670058500208416,48.857970559929825,0.00993993792533727,0.1778987518378666,0.010513049302600663,0.6193474133809408,1,Medium Risk
2022-10-18,19550.466796875,19666.994140625,19144.76953125,19334.416015625,30580012344,22,-0.011325282709939124,21,-0.011065647631146036,31.37693880231673,0.011002918426518729,0.24794870236563296,0.014670058500208416,0.1358239764258975,0,Low Risk
2022-10-19,19335.02734375,19348.416015625,19127.6875,19139.53515625,22425387184,23,0.05641032589806451,18,-0.010079479991405349,31.159811441366585,0.011758998175907049,0.060303006538007554,-0.011065647631146036,-0.011325282709939124,0,Low Risk
2022-10-20,19138.0859375,19315.19921875,18971.458984375,19053.740234375,24493974420,23,0.0948821130920859,17,-0.004482602172654282,32.59688210095551,0.010575798802603599,0.04665571876007035,-0.010079479991405349,0.05641032589806451,0,Low Risk
2022-10-21,19053.203125,19237.384765625,18770.970703125,19172.46875,32459287866,23,-0.14041752900396076,14,0.006231244583192241,41.86401470294865,0.01038046198031157,0.0036249699953964745,-0.004482602172654282,0.0948821130920859,0,Low Risk
2022-10-22,19172.380859375,19248.068359375,19132.244140625,19208.189453125,16104440957,20,0.11020255751079983,9,0.0018631248583989013,45.27744825510367,0.010031723487816372,0.021555713866308248,0.006231244583192241,-0.14041752900396076,0,Low Risk
2022-10-23,19207.734375,19646.65234375,19124.197265625,19567.0078125,22128794335,23,0.11175412601894802,9,0.018680488353712166,52.37818256898263,0.011653816380240423,0.027179718175262286,0.0018631248583989013,0.11020255751079983,0,Low Risk
2022-10-24,19567.76953125,19589.125,19206.32421875,19345.572265625,30202235805,22,-0.20532592660502383,19,-0.011316781236911488,54.162228650319896,0.0111705973658354,0.005543585641574598,0.018680488353712166,0.11175412601894802,0,Low Risk
2022-10-25,19344.96484375,20348.412109375,19261.447265625,20095.857421875,47761524910,20,0.08462009481761769,23,0.03878330120960949,66.78146094389894,0.01788967574386457,-0.0029839019228194478,-0.011316781236911488,-0.20532592660502383,0,Low Risk
2022-10-26,20092.236328125,20938.134765625,20076.1171875,20770.44140625,58895950537,33,0.37957441806793213,21,0.03356831063305088,71.91307937970245,0.019054678877100106,0.08628952876017526,0.03878330120960949,0.08462009481761769,1,Medium Risk
2022-10-27,20772.802734375,20854.044921875,20255.373046875,20285.8359375,49625110402,32,0.0005726326595652985,11,-0.0233314959115013,61.45972200256907,0.022733033393741775,0.15492238184837162,0.03356831063305088,0.37957441806793213,1,Medium Risk
2022-10-28,20287.95703125,20724.98046875,20086.068359375,20595.3515625,43994715910,30,-0.4419184662401676,16,0.015257721000682789,67.39567617073583,0.02279176038926009,-0.0205904718375568,-0.0233314959115013,0.0005726326595652985,0,Low Risk
